anchor,positive,negative
embeddings_train_data\footwear\anchor\45194815855f50826631023ec7c5b108.jpg,embeddings_train_data\footwear\positive\81f662e5c2a7ec08b54ff57d7c131e9e.jpg,embeddings_train_data\footwear\positive\593ece3c3dc90f581965c7839e6af386.jpg
embeddings_train_data\footwear\anchor\6effbeae789d8070a6a35d396ef4add3.jpg,embeddings_train_data\footwear\positive\91e26b201bd70e9c4d23bf1a3af8cd69.jpg,embeddings_train_data\footwear\positive\e896a4c8d0110e25ffc2f3f420c763df.jpg
embeddings_train_data\footwear\anchor\c8f3347bc569e992c8cd1a41f85495e9.jpg,embeddings_train_data\footwear\positive\7eb435fcdee652715770f3696604789c.jpg,embeddings_train_data\footwear\positive\fca6958e50587d78b038d654d5c8388e.jpg
embeddings_train_data\footwear\anchor\924b952531f9fe213b1f0517ab65ae0c.jpg,embeddings_train_data\footwear\positive\cec1b98bacb6a70307a214b61f90bcb5.jpg,embeddings_train_data\footwear\positive\d804ba9984695e9055cb90005e96013f.jpg
embeddings_train_data\footwear\anchor\52daf8f1c69d9b0240af39d2fb66444d.jpg,embeddings_train_data\footwear\positive\b8d2b07966a33aa8b45c20960db7152e.jpg,embeddings_train_data\footwear\positive\ed356000208137129d0f890540eddeaa.jpg
embeddings_train_data\footwear\anchor\2fb3a1e9e8bbd5bef82e3a7a479634e9.jpg,embeddings_train_data\footwear\positive\9b777c6bb7ba42c652d23e1ad5acb513.jpg,embeddings_train_data\footwear\positive\50b94a616bda6099cd6440dc07fbcc42.jpg
embeddings_train_data\footwear\anchor\6219adab31507b0508dfe52976c3a49e.jpg,embeddings_train_data\footwear\positive\1619017a2d5eaa44a8a717762d249ac0.jpg,embeddings_train_data\footwear\positive\45d648f78072b2f7fc7ae0f44ab8886d.jpg
embeddings_train_data\footwear\anchor\b4abcbb1d28427704223d335654787ff.jpg,embeddings_train_data\footwear\positive\b3fea1c8aab3229233fbc3e42f2e3802.jpg,embeddings_train_data\footwear\positive\d521d60970c6381ad0a38963efc19f5d.jpg
embeddings_train_data\footwear\anchor\e2222a1037942c90ac95a4ddfd71ce14.jpg,embeddings_train_data\footwear\positive\a474919853ccf4ee92fbc56bc9546ba9.jpg,embeddings_train_data\footwear\positive\2f74f1f8db5abd83366a82fbeb42b464.jpg
embeddings_train_data\footwear\anchor\abb03b50ceea72e8efa5573e1b329c05.jpg,embeddings_train_data\footwear\positive\89d836f98b5ea30c9e820b273e018471.jpg,embeddings_train_data\footwear\positive\26e65c23f9c02a3d384ae10ff1f6f1a3.jpg
embeddings_train_data\footwear\anchor\018bd2d76dcb4e8025c7dd48e8bfcd73.jpg,embeddings_train_data\footwear\positive\9546114e451ca7aa331fa9f8d7668728.jpg,embeddings_train_data\footwear\positive\eb47e9574194606f41909bdecad4fa9b.jpg
embeddings_train_data\footwear\anchor\e53368c855f3a45f26d9777acd749e94.jpg,embeddings_train_data\footwear\positive\8db7ee1c8771060df896d2bd594cf785.jpg,embeddings_train_data\footwear\positive\cbb3843cdca6f28609cc2dc453e14914.jpg
embeddings_train_data\footwear\anchor\2b799a0736269e467e27b3e79ceceed5.jpg,embeddings_train_data\footwear\positive\ebb33169644c05144a8d09494f3ea84e.jpg,embeddings_train_data\footwear\positive\48580f09959ec8e5ab5af9102486212c.jpg
embeddings_train_data\footwear\anchor\9de8fdbb6c3e52f0e6972e529b7ebc94.jpg,embeddings_train_data\footwear\positive\575115474230ca5359dedba6a64d8b8b.jpg,embeddings_train_data\footwear\positive\ae6ab38f03fe0e9edc369bad909371eb.jpg
embeddings_train_data\footwear\anchor\db8069f6be14e2112491ef274ffee19f.jpg,embeddings_train_data\footwear\positive\49718fc156269ef905f7d83fa88f0699.jpg,embeddings_train_data\footwear\positive\d7a4aaf2242108d8c1190080bfe10391.jpg
embeddings_train_data\footwear\anchor\729b0fa31fb8dde4e805ac229537b157.jpg,embeddings_train_data\footwear\positive\25b1493e98c20c716f2344ddffba8a35.jpg,embeddings_train_data\footwear\positive\3a88e1aa437b160659c9357cb8b46024.jpg
embeddings_train_data\footwear\anchor\0dedd04b538e11f409f017763af6fab2.jpg,embeddings_train_data\footwear\positive\ec64ed2564493e41db7eb6968ae95479.jpg,embeddings_train_data\footwear\positive\2b7a88683ac175b0f8c80d2f70f0f1d2.jpg
embeddings_train_data\footwear\anchor\224140432291bdaa43fe9c923fcb84e8.jpg,embeddings_train_data\footwear\positive\17d566d3370038c7f22d73aa3068e5c4.jpg,embeddings_train_data\footwear\positive\2dfffb45c110d5a482f6bba9a28faf71.jpg
embeddings_train_data\footwear\anchor\ea0b6f8e5227c7d2f66fe64bac426e88.jpg,embeddings_train_data\footwear\positive\d137796553898c1e95121676a629e323.jpg,embeddings_train_data\footwear\positive\b19a351f6f22cb68d95e92841d6e7907.jpg
embeddings_train_data\footwear\anchor\522bd270c8b39c951b7005dceda39e66.jpg,embeddings_train_data\footwear\positive\e921f35576a8e186838b7f53e597eb6f.jpg,embeddings_train_data\footwear\positive\45c416cc1f44779f2faa73f94e1d5fe2.jpg
embeddings_train_data\footwear\anchor\df70f6e7f7d566ed38a48c3a6eddae04.jpg,embeddings_train_data\footwear\positive\3d8cf83e5979d4262df5982c14d6f111.jpg,embeddings_train_data\footwear\positive\6036b5b45fa7eaac9a46ff32c031a4e2.jpg
embeddings_train_data\footwear\anchor\d663c14f65d3565a9a2ce87be4f665cc.jpg,embeddings_train_data\footwear\positive\bd1bac658af3f1fcf17cdb2737b17d58.jpg,embeddings_train_data\footwear\positive\07b630146a2865fec630f0247df1cb11.jpg
embeddings_train_data\footwear\anchor\cc5916da40970942d6dc5d085e18c0e9.jpg,embeddings_train_data\footwear\positive\24f7442a79ae43f85c37363ff367b746.jpg,embeddings_train_data\footwear\positive\6637feb5b9858c13da060833aa184e11.jpg
embeddings_train_data\footwear\anchor\4bb547ae3debe088dcf0b66dea2f02ce.jpg,embeddings_train_data\footwear\positive\a9fe7a939c22222cbe42ca2cb37db1a3.jpg,embeddings_train_data\footwear\positive\7eb435fcdee652715770f3696604789c.jpg
embeddings_train_data\footwear\anchor\2363ee53994f9db806380510270ecbbd.jpg,embeddings_train_data\footwear\positive\27252c2f76575fe2b6782dc820707acd.jpg,embeddings_train_data\footwear\positive\15272a09d8f8c8824428be5f72395e4b.jpg
embeddings_train_data\footwear\anchor\9a40716f3da42edf8e72644c1fc43e71.jpg,embeddings_train_data\footwear\positive\c07dc5d2f686509db21a6dffaf771e02.jpg,embeddings_train_data\footwear\positive\6a7e5fd8f5ef6549eaefb7901890b8b8.jpg
embeddings_train_data\footwear\anchor\0fb31645ca89d12f1e095024c9c7a35e.jpg,embeddings_train_data\footwear\positive\6d084519d7e2827796c8021580991bd0.jpg,embeddings_train_data\footwear\positive\e310a6b51121909c11b2910b81e08312.jpg
embeddings_train_data\footwear\anchor\31c5d635932dfb5319a03b4312cda3d6.jpg,embeddings_train_data\footwear\positive\16c6a65d0367752ce53b01df6a59ff4c.jpg,embeddings_train_data\footwear\positive\7b3b771a0bf5b1b25343acc51ff1c4ce.jpg
embeddings_train_data\footwear\anchor\e2b25f99b8664ddc3d8f03ec9c08b088.jpg,embeddings_train_data\footwear\positive\fa23b11fe2155a669221b50a9e8e388d.jpg,embeddings_train_data\footwear\positive\dbacb686f51f1c823a7dc796d2b7a2af.jpg
embeddings_train_data\footwear\anchor\0b631fb35f56ef05415af10de98e8361.jpg,embeddings_train_data\footwear\positive\a1936e53d68008e4d80765d3d732e81a.jpg,embeddings_train_data\footwear\positive\d7ba303978f9a4c7c21e9a1880a2d6e8.jpg
embeddings_train_data\footwear\anchor\7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,embeddings_train_data\footwear\positive\a637003672346520083c29a48a052307.jpg,embeddings_train_data\footwear\positive\7eb435fcdee652715770f3696604789c.jpg
embeddings_train_data\footwear\anchor\a01e269b475eed438efb34a209f9e125.jpg,embeddings_train_data\footwear\positive\9f27985cc86824386ff07c91464e3f71.jpg,embeddings_train_data\footwear\positive\56decc5f4cc2f209f0c21ae6a9f28a8c.jpg
embeddings_train_data\footwear\anchor\7ff253d3cb0ea118d604b995fe01edbf.jpg,embeddings_train_data\footwear\positive\c0f9ebe68d475110cce58e4090a7b265.jpg,embeddings_train_data\footwear\positive\e79b7e2dd9abe4ebce7c5ea8ccddf635.jpg
embeddings_train_data\footwear\anchor\0b3d1b3f79a5ab6772b8830d5ad164fd.jpg,embeddings_train_data\footwear\positive\97c999905677836d7f7c864c810201aa.jpg,embeddings_train_data\footwear\positive\6a593df7aaf9d2f6e0d8096b402a1723.jpg
embeddings_train_data\footwear\anchor\64072e85f8099f3f9c6de55bbf626fbc.jpg,embeddings_train_data\footwear\positive\ef00930229c09b41d8d8b2f50435e1e3.jpg,embeddings_train_data\footwear\positive\134982850d7b84d8d5f151e3d98619b5.jpg
embeddings_train_data\footwear\anchor\13807bb766ad22bac6223720387d2203.jpg,embeddings_train_data\footwear\positive\ef5cc0881772668e0726b437f45e74be.jpg,embeddings_train_data\footwear\positive\669b18330fead7fa614d1bf2a7e8fbe8.jpg
embeddings_train_data\footwear\anchor\bb7aa0baa73d1d56340db2208c797062.jpg,embeddings_train_data\footwear\positive\4220429bff988672d8bc545eb1489ca7.jpg,embeddings_train_data\footwear\positive\970d7bed097a6ee903354b8dd56f1140.jpg
embeddings_train_data\footwear\anchor\e4c0a1943d92c756c42f9b82ccbf58f1.jpg,embeddings_train_data\footwear\positive\af2f767b663e28c08e47460c7b8ff42d.jpg,embeddings_train_data\footwear\positive\4abab01d98bab93aaa69c5b2a4e03d37.jpg
embeddings_train_data\footwear\anchor\d517fea1cb5402f939411b295a0c994a.jpg,embeddings_train_data\footwear\positive\b729e45dbb883f84aac3baee46d4b3db.jpg,embeddings_train_data\footwear\positive\76e785cf1f0dab5762e8701144f1dc05.jpg
embeddings_train_data\footwear\anchor\2fa392914a920672582d082f2f56dba9.jpg,embeddings_train_data\footwear\positive\cc380cd83acb10849b188645b3e5b24e.jpg,embeddings_train_data\footwear\positive\326fe28675d86176c169f97d4e1cc373.jpg
embeddings_train_data\footwear\anchor\3847a745075a4dbfd011169c56723204.jpg,embeddings_train_data\footwear\positive\29c470a620ef3e7159acf9ed391be37f.jpg,embeddings_train_data\footwear\positive\6f214659340c4216b0d51dc56aab651f.jpg
embeddings_train_data\footwear\anchor\c13f8256296cd6145fb7e73992c1b820.jpg,embeddings_train_data\footwear\positive\9abafed85da5b66f4d06a9c2c1195875.jpg,embeddings_train_data\footwear\positive\3c9b0ddc8116f64e79681344f1da5bfb.jpg
embeddings_train_data\footwear\anchor\1427f527bcc6d98aa78f6b2038681fc2.jpg,embeddings_train_data\footwear\positive\4621226f7df7e0de37b4b03fcfe52bba.jpg,embeddings_train_data\footwear\positive\6f2e5a2a13f00d62abc760b7fb759637.jpg
embeddings_train_data\footwear\anchor\6965e73f0f560f324f42ebb0a93a5809.jpg,embeddings_train_data\footwear\positive\8583d3575b21445ce6bc3512ec231523.jpg,embeddings_train_data\footwear\positive\84870c80f65bf05a4b2a023f5dfea0fa.jpg
embeddings_train_data\footwear\anchor\36976117127efd720559c667b812ce1f.jpg,embeddings_train_data\footwear\positive\35b2fa09acba26ea3565b20844b2d6e2.jpg,embeddings_train_data\footwear\positive\e2b844b3376f9fa029e060e313759643.jpg
embeddings_train_data\footwear\anchor\3b7bd5ea87a147a8e15e513c50384f83.jpg,embeddings_train_data\footwear\positive\3514a5035494fe5ebadb3b67ab94c7e1.jpg,embeddings_train_data\footwear\positive\dabb6ca6d54e8b139f540693ce189794.jpg
embeddings_train_data\footwear\anchor\880f8accd9ce1e5285c462606f6b8dba.jpg,embeddings_train_data\footwear\positive\32c6af3e68856bdbe7b32d2aa3800ad4.jpg,embeddings_train_data\footwear\positive\6ea8f29126b4635e9a16286165c3f7eb.jpg
embeddings_train_data\footwear\anchor\95a1d53cb3dabd01bcd55c55d04cb5df.jpg,embeddings_train_data\footwear\positive\c19bbabb627c0e921d96ba21762f860c.jpg,embeddings_train_data\footwear\positive\d8fda36edf46363dfd46e3ae4fa4f7a2.jpg
embeddings_train_data\footwear\anchor\2beeee0319c8fe7480017e8dfc4617ad.jpg,embeddings_train_data\footwear\positive\63c5aa3a3728c3d20fa89289e095505e.jpg,embeddings_train_data\footwear\positive\76e785cf1f0dab5762e8701144f1dc05.jpg
embeddings_train_data\footwear\anchor\87d00f7f4bf7bd379e5eb3d6323c419f.jpg,embeddings_train_data\footwear\positive\de3c27be44256f3e3a97f69e5d1b6fe4.jpg,embeddings_train_data\footwear\positive\49b9d9f87a5b7bf7734160d26e54291e.jpg
embeddings_train_data\footwear\anchor\f291b00e771520c0cbd062b77d6c7d7b.jpg,embeddings_train_data\footwear\positive\44928f5af685265006da372a7ba54f5a.jpg,embeddings_train_data\footwear\positive\acc9f39b11e48a315cdeb9f77d754154.jpg
embeddings_train_data\footwear\anchor\e81e14438fca91ee2c7208e8fef22bd7.jpg,embeddings_train_data\footwear\positive\7b268c50ee8ab39d52575fed844289be.jpg,embeddings_train_data\footwear\positive\099e6710cce90639bf0699422ac26081.jpg
embeddings_train_data\footwear\anchor\a9ef882bec38c9a81c73c5380373162c.jpg,embeddings_train_data\footwear\positive\f315da7b8152f30ef9e8cd1275db436d.jpg,embeddings_train_data\footwear\positive\580ae073a0029c93740e1267b65733b9.jpg
embeddings_train_data\footwear\anchor\c77bf6bf69401c62a440cd2e3de2afc3.jpg,embeddings_train_data\footwear\positive\7ac800cfa2c05aaf98be40ad142e7b59.jpg,embeddings_train_data\footwear\positive\3c511c4730d74eca8efa2c28a73b2f27.jpg
embeddings_train_data\footwear\anchor\a9992c081b35a7c594f9fc3562d35163.jpg,embeddings_train_data\footwear\positive\a8df1910e030ad14ade3d149991e26c5.jpg,embeddings_train_data\footwear\positive\cb786abd7849374637848ce892026162.jpg
embeddings_train_data\footwear\anchor\7518ecd55de659c540d4f8fc3baf0dd5.jpg,embeddings_train_data\footwear\positive\d3872714fbbd6855972d5bfafec29fa8.jpg,embeddings_train_data\footwear\positive\f2994a9a3d84a12a50e9a4db2e138635.jpg
embeddings_train_data\footwear\anchor\efa04ecac74d5d976791c6dac9dc40af.jpg,embeddings_train_data\footwear\positive\731f2ba843d84e69caf736469470ef99.jpg,embeddings_train_data\footwear\positive\cb90c0836809548d6b7b81b5ae65b117.jpg
embeddings_train_data\footwear\anchor\1ff2064e2a2444a55f794d9bdc520426.jpg,embeddings_train_data\footwear\positive\b6c78c6465626cf2edde76edd72cfc2e.jpg,embeddings_train_data\footwear\positive\5a343e46a503afafe293540f6b8a95d5.jpg
embeddings_train_data\footwear\anchor\6d5243abd9f9ee57c774a67c5414b286.jpg,embeddings_train_data\footwear\positive\e9c4dbfed13f3a09e802582d94bb5fa0.jpg,embeddings_train_data\footwear\positive\24332d736060b531a8eeb4f924d731e6.jpg
embeddings_train_data\footwear\anchor\baccab92ae92874d9268909b1f46f2c5.jpg,embeddings_train_data\footwear\positive\3864660785a0e8cf0bf04e78ca81232d.jpg,embeddings_train_data\footwear\positive\2fc44e07ded29390765af551cdf59805.jpg
embeddings_train_data\footwear\anchor\95256dce69637f829615d01127fad9e9.jpg,embeddings_train_data\footwear\positive\0703cb47cf168427c7ddb34d8143d068.jpg,embeddings_train_data\footwear\positive\4129130c6415543969d1359512fd1ae2.jpg
embeddings_train_data\footwear\anchor\f57924c0021094cb80ff842305e1fc84.jpg,embeddings_train_data\footwear\positive\5f51c425479a0d82e7ffedf55cbff31d.jpg,embeddings_train_data\footwear\positive\393d92d1a9bbd05d200df67a9efabc48.jpg
embeddings_train_data\footwear\anchor\94bcd3ded664e3ecb83540a4ab5a9d9b.jpg,embeddings_train_data\footwear\positive\1619017a2d5eaa44a8a717762d249ac0.jpg,embeddings_train_data\footwear\positive\1df1530db535ef16eaef41c60223a846.jpg
embeddings_train_data\footwear\anchor\13b59290c41da54c35932a6c4254de3a.jpg,embeddings_train_data\footwear\positive\5877d766a9bf149a31ab9d6f14a3d754.jpg,embeddings_train_data\footwear\positive\8c5653110b3779b090941327effdd405.jpg
embeddings_train_data\footwear\anchor\8a6bab85555a30763ac0a36f0e636fc9.jpg,embeddings_train_data\footwear\positive\e003260689fec0b12ecab3d8784a6f4a.jpg,embeddings_train_data\footwear\positive\dd21591868c0e59501fca2f6194cf62d.jpg
embeddings_train_data\footwear\anchor\380131b3b8377e53ee938d66d8840d9a.jpg,embeddings_train_data\footwear\positive\6ae5d7e8d5edcc656d2c0df78be54f6b.jpg,embeddings_train_data\footwear\positive\1915402b1834591c982d14cfb0352196.jpg
embeddings_train_data\footwear\anchor\652bdbabbd7a3271f0a429377cde5533.jpg,embeddings_train_data\footwear\positive\b6eb0d878887f58955cfae08697efbe5.jpg,embeddings_train_data\footwear\positive\4e76f4c7aa6e9a902afe2ee1e701b24b.jpg
embeddings_train_data\footwear\anchor\c2cfba95b4177663adcb6d915b889a15.jpg,embeddings_train_data\footwear\positive\484bde6986df24d1b95633645401731a.jpg,embeddings_train_data\footwear\positive\11dfb2c1806e195ed818183255d05816.jpg
embeddings_train_data\footwear\anchor\e2248d94efadd04132a4ee66a9f32c4c.jpg,embeddings_train_data\footwear\positive\6273b85a10bea71632a9742b02423f30.jpg,embeddings_train_data\footwear\positive\5cf8c619c83a60a9922189330575dad8.jpg
embeddings_train_data\footwear\anchor\86e6e66acbdba9c88d7766f563c44a98.jpg,embeddings_train_data\footwear\positive\fb7411320b21164d0e039f88a2510e4d.jpg,embeddings_train_data\footwear\positive\d563ef1597a4bdd03279928e155812be.jpg
embeddings_train_data\footwear\anchor\f5747bc60def1594e064f3532d735e1c.jpg,embeddings_train_data\footwear\positive\d8fda36edf46363dfd46e3ae4fa4f7a2.jpg,embeddings_train_data\footwear\positive\1c483930bb21cc8738fd14977b1e26c4.jpg
embeddings_train_data\footwear\anchor\8ec9a1f2d153fad910a2ec0b8a401e53.jpg,embeddings_train_data\footwear\positive\7a64c76393e42c3dc28443c8c16d8550.jpg,embeddings_train_data\footwear\positive\0fef961b4ba3c605ef7419bbac57ecea.jpg
embeddings_train_data\footwear\anchor\924b952531f9fe213b1f0517ab65ae0c.jpg,embeddings_train_data\footwear\positive\751cf2a34ccbc8f9d1f0a3ccd2e80876.jpg,embeddings_train_data\footwear\positive\5f3cc01dbbd2ac09d203f5a6b777e06d.jpg
embeddings_train_data\footwear\anchor\6b179458cf803447c518d0a71f04436f.jpg,embeddings_train_data\footwear\positive\ffb738c1be807a986c6848ae58eaba32.jpg,embeddings_train_data\footwear\positive\0a8d63baa456499a3dd2c4886385cf13.jpg
embeddings_train_data\footwear\anchor\d351793619f678a566c39958785e7536.jpg,embeddings_train_data\footwear\positive\16ecd481681ef13b0d7634a0342be345.jpg,embeddings_train_data\footwear\positive\ab4f7dab3062726da494dfab973aa570.jpg
embeddings_train_data\footwear\anchor\cee15d9706a16912713f956583c28d52.jpg,embeddings_train_data\footwear\positive\b20fd75f7bca1ca0c9cf96d6a98c702d.jpg,embeddings_train_data\footwear\positive\0041d05247f1cb861e8b12bcfa722613.jpg
embeddings_train_data\footwear\anchor\7544e9fd650aa305d9fe3ae4565dc1c3.jpg,embeddings_train_data\footwear\positive\296dfe2f91fadf7aed152568c47eea35.jpg,embeddings_train_data\footwear\positive\f468330cf2568d196890aeff051d78d0.jpg
embeddings_train_data\footwear\anchor\fd5638316e4150c84d9b0e1685566d4a.jpg,embeddings_train_data\footwear\positive\3b31de3e83e4b8a8ffcd366e3c964934.jpg,embeddings_train_data\footwear\positive\ab82c1403ff20faa003ef052714b84a3.jpg
embeddings_train_data\footwear\anchor\f033e72486077592ef2fe4d8882e9aa2.jpg,embeddings_train_data\footwear\positive\e5b8fd4f6d0c11ed1643d6cd7a79d08b.jpg,embeddings_train_data\footwear\positive\f385fafd27f9d6addc13d5f5e73e2ecf.jpg
embeddings_train_data\footwear\anchor\69f1b83a040b87fec561db90555c5186.jpg,embeddings_train_data\footwear\positive\8bde7dbf8e260f0d6da59aa8c40244bf.jpg,embeddings_train_data\footwear\positive\133c7da587f28419bb3e8b378c52c37e.jpg
embeddings_train_data\footwear\anchor\bddf9e46da45947214ec6a4b7f628a5d.jpg,embeddings_train_data\footwear\positive\b7a97feb44ff1f7a08e8ea23dc6fc3d6.jpg,embeddings_train_data\footwear\positive\27b4d3b42a5d86626322914ec460e768.jpg
embeddings_train_data\footwear\anchor\d420f1e5a6681cb5043aa46e62840ff3.jpg,embeddings_train_data\footwear\positive\2bd14e7741f2556e4503dd1cf1bfa6bd.jpg,embeddings_train_data\footwear\positive\7c540b1ec7b571b270e69a2a503fd03b.jpg
embeddings_train_data\footwear\anchor\d9dd1e5ae2de524ac6c12bb1c2fa78db.jpg,embeddings_train_data\footwear\positive\b9ff73df7f55f08d7e2082cecc06f0a4.jpg,embeddings_train_data\footwear\positive\819b16adf50d27fcc836c358d97e0ea7.jpg
embeddings_train_data\footwear\anchor\6873339aadf206f666e87540a4d114aa.jpg,embeddings_train_data\footwear\positive\fb7640dc4b984687c834f5eb2db657c8.jpg,embeddings_train_data\footwear\positive\7945a4d0b275a01ccc8928b126f7f9c3.jpg
embeddings_train_data\footwear\anchor\6adea8660ac7ef7b463b55b7e706eac6.jpg,embeddings_train_data\footwear\positive\1c213a51f3da13be85ded46bac113cf1.jpg,embeddings_train_data\footwear\positive\03bcfc7df497134da1ae29ff1482b85c.jpg
embeddings_train_data\footwear\anchor\f03eca853c973b17df2737a090a4a2f9.jpg,embeddings_train_data\footwear\positive\2118df97cf1128d58fb8130d9f9e224d.jpg,embeddings_train_data\footwear\positive\b58bbe63cb217d2db0e80f6db8995bc5.jpg
embeddings_train_data\footwear\anchor\5b5a7f51e4c9a6b548fd556ef07407a6.jpg,embeddings_train_data\footwear\positive\f2b6afdc720ce8ef41dbb99d8c7f3207.jpg,embeddings_train_data\footwear\positive\e7d95657ec680a4312fa5cf9051e89ee.jpg
embeddings_train_data\footwear\anchor\4ef9bef324c95170de60cce3391f0c94.jpg,embeddings_train_data\footwear\positive\883f5d16ad9a44fe20db23c6cf6b53d7.jpg,embeddings_train_data\footwear\positive\308258fa0177f3b6d59be694a792370d.jpg
