anchor,positive,negative
embeddings_train_data\bottomwear\anchor\128939df1759f6f53da864619e0eef7f.jpg,embeddings_train_data\bottomwear\positive\a2d9b2222a6f5e8aa9804ffa007c09ff.jpg,embeddings_train_data\bottomwear\positive\77a3520ae9bc86ccae3335bdde1d43d8.jpg
embeddings_train_data\bottomwear\anchor\cd7acc62397af37b21b75fe18e6da0fd.jpg,embeddings_train_data\bottomwear\positive\d6c906d28c1cd65ff7e85f84a2097d70.jpg,embeddings_train_data\bottomwear\positive\2563e3f7cd547788e254771c8c6a3111.jpg
embeddings_train_data\bottomwear\anchor\dc0d54971a7372a0dc1a49de5ad0d516.jpg,embeddings_train_data\bottomwear\positive\22b769245f153127580d4fe7abf7490f.jpg,embeddings_train_data\bottomwear\positive\b197afbec4647a61cb4949aa12409663.jpg
embeddings_train_data\bottomwear\anchor\f1f89745af573eeed96205c48105fac4.jpg,embeddings_train_data\bottomwear\positive\abb56461ec0dace252245f7ad91dffb5.jpg,embeddings_train_data\bottomwear\positive\80fee9035e52703b224f9d65a0d0f907.jpg
embeddings_train_data\bottomwear\anchor\aad6078dcc5a18b072b98564c80d64c5.jpg,embeddings_train_data\bottomwear\positive\785d087d0c224ad0e0625e26c05b889c.jpg,embeddings_train_data\bottomwear\positive\248d0623adcc6f5b02beb5c9075d45de.jpg
embeddings_train_data\bottomwear\anchor\cc56821eaf760ba26cb4838066efc3b0.jpg,embeddings_train_data\bottomwear\positive\7a7fe68f521a50502fcf99cc79cfeaf2.jpg,embeddings_train_data\bottomwear\positive\75e02f040bac9d83f08e11f67c147cf3.jpg
embeddings_train_data\bottomwear\anchor\a0f731f2768c24a008e4d3a8f22a615f.jpg,embeddings_train_data\bottomwear\positive\458baa3a501c82703b193e70ac79d923.jpg,embeddings_train_data\bottomwear\positive\824c77e21e4b4e2421aaca2cd80cd54f.jpg
embeddings_train_data\bottomwear\anchor\7eeb19a4099f50077083ad36e10d78af.jpg,embeddings_train_data\bottomwear\positive\79fa9ccdc61102859b61ddd7fad8a944.jpg,embeddings_train_data\bottomwear\positive\4b4a44e12d6e1ae72e3bcb489d5a9a2d.jpg
embeddings_train_data\bottomwear\anchor\5944b4eb15257fc2bd8e9fe2c0b0f2b3.jpg,embeddings_train_data\bottomwear\positive\7911addfc30497dd8e80e2881317a5c4.jpg,embeddings_train_data\bottomwear\positive\c2c43ce039457308c491b026223f1ae7.jpg
embeddings_train_data\bottomwear\anchor\358e4b1dbb5e4efe1f51655b2af87257.jpg,embeddings_train_data\bottomwear\positive\7c29470de4e1ea764a644d6d276e5213.jpg,embeddings_train_data\bottomwear\positive\7d7caa3664a43a6c05f0f6045eb7b317.jpg
embeddings_train_data\bottomwear\anchor\ba4d02971cb31bd716b24579c9900840.jpg,embeddings_train_data\bottomwear\positive\986ad6713e686d0c291ba19a6cdbced1.jpg,embeddings_train_data\bottomwear\positive\ad6c302f94f12026fef24cd57aee5e70.jpg
embeddings_train_data\bottomwear\anchor\aa1f4ae37aef89403afe20bfc2496a0f.jpg,embeddings_train_data\bottomwear\positive\14baab8810c03c69f8fb40d8086f3db0.jpg,embeddings_train_data\bottomwear\positive\089e39c0cfced0b475588971fa712c89.jpg
embeddings_train_data\bottomwear\anchor\8f2ec88d74f7c8c1aa71f3dc2b79bfdf.jpg,embeddings_train_data\bottomwear\positive\c7e17b3394d233a42e2cc77f8ebb4e11.jpg,embeddings_train_data\bottomwear\positive\76d5fdb42472ac730c9992d2c769fbec.jpg
embeddings_train_data\bottomwear\anchor\3699c243d0d12e35d79edac9b5eaafd1.jpg,embeddings_train_data\bottomwear\positive\7fa511237cec4d631b945f775c7b417a.jpg,embeddings_train_data\bottomwear\positive\3d292ffb2df2c3b230dccff5fcfd460a.jpg
embeddings_train_data\bottomwear\anchor\21294b5d27784822fae7f123b6f55b14.jpg,embeddings_train_data\bottomwear\positive\e680c8cecb511fb61e0215ac2a77b1a2.jpg,embeddings_train_data\bottomwear\positive\c72b7d19d239cc39f4f1b82fbfd0e88f.jpg
embeddings_train_data\bottomwear\anchor\cb82055c275a1e9903e248401ddf2b22.jpg,embeddings_train_data\bottomwear\positive\651e38ee830a9d68bf0390a37501464e.jpg,embeddings_train_data\bottomwear\positive\78f0fe4f5f7e2b89d9fb007ea0d1bf0a.jpg
embeddings_train_data\bottomwear\anchor\47cefe63e0f911b4c58c2ee691ed306c.jpg,embeddings_train_data\bottomwear\positive\8736388e613335334e5d069eeebfc4ea.jpg,embeddings_train_data\bottomwear\positive\d85ae32d642c93261fca6a81d15b40d3.jpg
embeddings_train_data\bottomwear\anchor\651a5686728d66e32e9f3bb3578a70fd.jpg,embeddings_train_data\bottomwear\positive\344b45eeb538cf8ad8d153a574c208f5.jpg,embeddings_train_data\bottomwear\positive\51b30120e7ce8c5744142598c96eb23b.jpg
embeddings_train_data\bottomwear\anchor\2cf0646e3ba20e49e387c41e5860125d.jpg,embeddings_train_data\bottomwear\positive\d61c741143fdda4b971ec8a810be2b25.jpg,embeddings_train_data\bottomwear\positive\17be99bfd384089d0a40e0615db488f8.jpg
embeddings_train_data\bottomwear\anchor\f1156d7d0bcd3287c16d2fc3e97963bd.jpg,embeddings_train_data\bottomwear\positive\efa5ae50c099b1eae211e4189d78eb1f.jpg,embeddings_train_data\bottomwear\positive\2a3346cc9d22b869c96737c5dbcbe77c.jpg
embeddings_train_data\bottomwear\anchor\54acd56484dd3f81ad7ecac5ea96c6da.jpg,embeddings_train_data\bottomwear\positive\34d4542802c36926f716ba83b8115db5.jpg,embeddings_train_data\bottomwear\positive\47ad43705f6c12dfe89aeb562a2394e5.jpg
embeddings_train_data\bottomwear\anchor\52fd10898f7eb32ddb16a2878c5ea7c2.jpg,embeddings_train_data\bottomwear\positive\535c878bd80dc4ef350fcdcd8e37fd55.jpg,embeddings_train_data\bottomwear\positive\1791fad1681adae70bfe422f9a6fe2fe.jpg
embeddings_train_data\bottomwear\anchor\9f586265a650ef670c12d7977dfa9456.jpg,embeddings_train_data\bottomwear\positive\b52b7f075d94d6ba26dfece70da6fb7b.jpg,embeddings_train_data\bottomwear\positive\6e55c83306cef6ac7ab4c2c84cb54c22.jpg
embeddings_train_data\bottomwear\anchor\205244e484b3563b29c0c3a2fdebdcca.jpg,embeddings_train_data\bottomwear\positive\346849823d26392fd45ad1d38f171738.jpg,embeddings_train_data\bottomwear\positive\d794a4d57b5ae8ba67829dbbab2e48cc.jpg
embeddings_train_data\bottomwear\anchor\64d99f23cd901740f569eda4619a85bc.jpg,embeddings_train_data\bottomwear\positive\b4e28178c0810cb0e16ddefe863e0e9f.jpg,embeddings_train_data\bottomwear\positive\5c0c627b7c466d4b049cb09f14da3942.jpg
embeddings_train_data\bottomwear\anchor\228e2d33941c7ac0a80af68c358f3a11.jpg,embeddings_train_data\bottomwear\positive\d6c512d19a7556eb6299e207066318f6.jpg,embeddings_train_data\bottomwear\positive\d4bbe377a75e9872409ef7413a2a5c02.jpg
embeddings_train_data\bottomwear\anchor\35996c21496027e41aab2a26952844b4.jpg,embeddings_train_data\bottomwear\positive\e93af9354dcb76815a53d3e0f7706b15.jpg,embeddings_train_data\bottomwear\positive\da9be1be13e6d53a6a1bd013130cec2b.jpg
embeddings_train_data\bottomwear\anchor\697d99eba4d34bdd8c8f58445bf6a47e.jpg,embeddings_train_data\bottomwear\positive\d2227ba6cbfd2df6faddcec1aca47938.jpg,embeddings_train_data\bottomwear\positive\a8583aa6ef474de47c11aece3252c91d.jpg
embeddings_train_data\bottomwear\anchor\3df2a86d8d1d98def4ed217b12179194.jpg,embeddings_train_data\bottomwear\positive\5869454af1425a51bb42d402f97a41a6.jpg,embeddings_train_data\bottomwear\positive\da011c441637287d1b1c7f3ac6dc162f.jpg
embeddings_train_data\bottomwear\anchor\66e4767c9f579ce3e8745192064bdbbc.jpg,embeddings_train_data\bottomwear\positive\18d81638de5d37bce6c51559d08450a3.jpg,embeddings_train_data\bottomwear\positive\ee86d0a0387ddd95cb2b2728663856ba.jpg
embeddings_train_data\bottomwear\anchor\8b66f029b465a61cee461ba8361e4466.jpg,embeddings_train_data\bottomwear\positive\8cdc444a82d989c236e0a372a63ef8a4.jpg,embeddings_train_data\bottomwear\positive\e925b141b86b366b2a88750cc377b276.jpg
embeddings_train_data\bottomwear\anchor\e864de96b6f94466a195a9053752a460.jpg,embeddings_train_data\bottomwear\positive\ad5fbefca1e1fe43f49e26aa24429d1a.jpg,embeddings_train_data\bottomwear\positive\135549730f8bfe7a6f6de3af21120023.jpg
embeddings_train_data\bottomwear\anchor\5b9c734b1f9f6e50e1dbd20e6a02bbfd.jpg,embeddings_train_data\bottomwear\positive\dea8c424ff73aadd0fff743c5efca542.jpg,embeddings_train_data\bottomwear\positive\fd677529d7d294ef26a0c2922de0cf30.jpg
embeddings_train_data\bottomwear\anchor\995f6e08ca144e77df60324f180d5d18.jpg,embeddings_train_data\bottomwear\positive\b48e781bd6e92b02267fc0911b588710.jpg,embeddings_train_data\bottomwear\positive\9fca232f1648ad466f6234c5b2f4a7dc.jpg
embeddings_train_data\bottomwear\anchor\7f3283fd93323811a1d96760dbdc0832.jpg,embeddings_train_data\bottomwear\positive\a13fcbcc6f3ce71a81e6f00c4bb13840.jpg,embeddings_train_data\bottomwear\positive\bfade20e49e2b35c3a623fe3d52e2863.jpg
embeddings_train_data\bottomwear\anchor\cf44d5949a3b52e1d710b68649dae281.jpg,embeddings_train_data\bottomwear\positive\e8ce9b2de020e40ba2cb784e192e71c6.jpg,embeddings_train_data\bottomwear\positive\2f0893e9bfd1252754c2837a365444b4.jpg
embeddings_train_data\bottomwear\anchor\c8dea9669ebdb89a3ac1a8b01ca74a4e.jpg,embeddings_train_data\bottomwear\positive\6bfd5299e4251f584bf555a4910ec69e.jpg,embeddings_train_data\bottomwear\positive\9895c469023b8fa43226dc67df5f990b.jpg
embeddings_train_data\bottomwear\anchor\2c99eadc24f0cce1ac42dbb848f3b967.jpg,embeddings_train_data\bottomwear\positive\7d4f297c0d6b47c5da9dda635cbdcfa4.jpg,embeddings_train_data\bottomwear\positive\4f12bf92b96f0d9e671f649dc542365f.jpg
embeddings_train_data\bottomwear\anchor\24c393d19ea2711e7325596b9f131efa.jpg,embeddings_train_data\bottomwear\positive\2bb4cd09206ba26de72590f98aa79100.jpg,embeddings_train_data\bottomwear\positive\91e9c962efe4b7ecf6af591418a472dc.jpg
embeddings_train_data\bottomwear\anchor\e7cff9f05b52d6a10773c1b6fb4093f2.jpg,embeddings_train_data\bottomwear\positive\d73ac11b018aa0a10e050c7368971551.jpg,embeddings_train_data\bottomwear\positive\b02edfcd94dc573ef76f102abbee23b0.jpg
embeddings_train_data\bottomwear\anchor\6562507c5a4bc6f27ededf205b4ab05d.jpg,embeddings_train_data\bottomwear\positive\20871258c7af8c46c7b80ebe46155c9b.jpg,embeddings_train_data\bottomwear\positive\74d9e05b52069c76ef9ab7aab6fa8f13.jpg
embeddings_train_data\bottomwear\anchor\b2bc18eb19c61ba2c94f3b7f8da033b5.jpg,embeddings_train_data\bottomwear\positive\43b16efb13ae839665e848c237c7e1fd.jpg,embeddings_train_data\bottomwear\positive\1963a22cc1aa2fbf73b6b7c54dcb5199.jpg
embeddings_train_data\bottomwear\anchor\a0a312b952306c03af33da64c9422179.jpg,embeddings_train_data\bottomwear\positive\332d57c98991c9f2c7a3794a0922d949.jpg,embeddings_train_data\bottomwear\positive\6940c46873bb3efe5bcd656c131f1ad3.jpg
embeddings_train_data\bottomwear\anchor\1e6303c2ed46ea1c6f32ec28ded094ff.jpg,embeddings_train_data\bottomwear\positive\5a4fb7bdaaee2b5fd4dc2179e734ea6c.jpg,embeddings_train_data\bottomwear\positive\c15a464b616e46127ff487974a6cb707.jpg
embeddings_train_data\bottomwear\anchor\066ee554dd781fe1af38319cbdd6ab3d.jpg,embeddings_train_data\bottomwear\positive\18c9c7d433eded5b928611dfe14625eb.jpg,embeddings_train_data\bottomwear\positive\86ca30ce38d03edf62581d719764b96b.jpg
embeddings_train_data\bottomwear\anchor\c9d8c7ca69c979b86b02433a5c822ae2.jpg,embeddings_train_data\bottomwear\positive\c403bc7a91995db519a484297ea23e6a.jpg,embeddings_train_data\bottomwear\positive\9dd23ee68bd6a9e12290f6a09e5c4b05.jpg
embeddings_train_data\bottomwear\anchor\fe285a1ae9003f0a7f2e5723179cdfbb.jpg,embeddings_train_data\bottomwear\positive\6b3346eef5e8bf5bfe195e96070cd9c7.jpg,embeddings_train_data\bottomwear\positive\1c9c360b4e937b2b5ad921918f4eab73.jpg
embeddings_train_data\bottomwear\anchor\737915cdc2e5c5878292df6d227c2bfa.jpg,embeddings_train_data\bottomwear\positive\f15477058f28266ebc53751fef1d1cf1.jpg,embeddings_train_data\bottomwear\positive\90a31b9694230c39e8f990f57a5d3ef8.jpg
embeddings_train_data\bottomwear\anchor\cc511857a238085850596b03ce858b90.jpg,embeddings_train_data\bottomwear\positive\967fad1ff3f817775c348604e12079e7.jpg,embeddings_train_data\bottomwear\positive\4bad68eec6bcdab0c276073b31b73769.jpg
embeddings_train_data\bottomwear\anchor\d5075372c77c8c101be5107109020dfb.jpg,embeddings_train_data\bottomwear\positive\f248ec37356d452ed43cf7451220e6f7.jpg,embeddings_train_data\bottomwear\positive\2bb4cd09206ba26de72590f98aa79100.jpg
embeddings_train_data\bottomwear\anchor\4cd59627d1b62bac1914e1d2f10a6058.jpg,embeddings_train_data\bottomwear\positive\bd1e509669befdd91fbf30447d2ebdaf.jpg,embeddings_train_data\bottomwear\positive\eee388bd136eb46ab811c722a36b5eff.jpg
embeddings_train_data\bottomwear\anchor\7feaec174b5e13a56befc4b6ac241a7e.jpg,embeddings_train_data\bottomwear\positive\dca305017fbfc14d03ea5ce222343102.jpg,embeddings_train_data\bottomwear\positive\816f050bd55a18795b6f07fd6d8fad6a.jpg
embeddings_train_data\bottomwear\anchor\678b7680bd23d30b2be41e529c6af8dd.jpg,embeddings_train_data\bottomwear\positive\f97cf159ca76635936ff78cf77f06269.jpg,embeddings_train_data\bottomwear\positive\f81e6d31ba8447c549f572a16ea5f1d7.jpg
embeddings_train_data\bottomwear\anchor\47817e1471a71ae15289f03086d9e7c5.jpg,embeddings_train_data\bottomwear\positive\f3f8d5f9cc635dadd29b054531e08bde.jpg,embeddings_train_data\bottomwear\positive\a37b4a439cd7f808bb2d0d2667fe1dcb.jpg
embeddings_train_data\bottomwear\anchor\0b75201a692fe803dcd7a807304e235f.jpg,embeddings_train_data\bottomwear\positive\221033ba8c0ddf752f59bdd687998355.jpg,embeddings_train_data\bottomwear\positive\93d755ec83fb16fe9017cdf14c9203c3.jpg
embeddings_train_data\bottomwear\anchor\bf81e0e9b987193a621fe23cc412bda6.jpg,embeddings_train_data\bottomwear\positive\2f74f1f8db5abd83366a82fbeb42b464.jpg,embeddings_train_data\bottomwear\positive\a40fad97775803b37ee310046a4c8da9.jpg
embeddings_train_data\bottomwear\anchor\56eca05bcf3e73b30dbc9a1b1c8e98ea.jpg,embeddings_train_data\bottomwear\positive\78f7ba0867d3624ab8fadf0af9f903b2.jpg,embeddings_train_data\bottomwear\positive\cde16e7fdc8b2e454f99118596054b50.jpg
embeddings_train_data\bottomwear\anchor\474693856a3699e26ad866034f193e9a.jpg,embeddings_train_data\bottomwear\positive\e323ebaa666e4fd8fcd9ddeb4175bed6.jpg,embeddings_train_data\bottomwear\positive\afa98b28abbcbe1d204d55fc3facb0c4.jpg
embeddings_train_data\bottomwear\anchor\f6402ae7ac68dd5723ea3ddb09982166.jpg,embeddings_train_data\bottomwear\positive\62081265a377ceb52bd159e92fe343f5.jpg,embeddings_train_data\bottomwear\positive\cbd5a4aaf55066598cd1e2ba6263e0fc.jpg
embeddings_train_data\bottomwear\anchor\f5fa453c791f4836e6b6bb602ab03b1c.jpg,embeddings_train_data\bottomwear\positive\79dfd604b5d60868193bf3e624bfc104.jpg,embeddings_train_data\bottomwear\positive\55a74b147c11ec1bab6cfdf16fbb316c.jpg
embeddings_train_data\bottomwear\anchor\22668267ff5dca4071ad7970d0e79d4b.jpg,embeddings_train_data\bottomwear\positive\3a27dd5504d651ded23aac400c30380b.jpg,embeddings_train_data\bottomwear\positive\e85f54d42b7ea9f32a21f3ed2a9ad685.jpg
embeddings_train_data\bottomwear\anchor\2afc95910f333ea198826e0311bc70c5.jpg,embeddings_train_data\bottomwear\positive\c459d5c36f1ce4aab9bc8bf56cd6c108.jpg,embeddings_train_data\bottomwear\positive\0364a44e267d5c08f176e4c2255848c4.jpg
embeddings_train_data\bottomwear\anchor\21c239b6efff387a1dc6dd05de0aabab.jpg,embeddings_train_data\bottomwear\positive\1b5846cda02e72eb87b11baca88c9527.jpg,embeddings_train_data\bottomwear\positive\1a1b98ef361dc36bc37fbee4d75061ac.jpg
embeddings_train_data\bottomwear\anchor\ec8311061b0e892f495825ced1f6996d.jpg,embeddings_train_data\bottomwear\positive\6882b8328e18c7ec14f283cf8e368c85.jpg,embeddings_train_data\bottomwear\positive\370a4d02437d3d966913e55f134b2d05.jpg
embeddings_train_data\bottomwear\anchor\b38486400401dc5389045c6666a4dbb4.jpg,embeddings_train_data\bottomwear\positive\9cfebb194af659dad7e48ee9a7b1c188.jpg,embeddings_train_data\bottomwear\positive\fdc66fc761a492ff89d186537f2845f0.jpg
embeddings_train_data\bottomwear\anchor\70e23df3228d190340e4006533401623.jpg,embeddings_train_data\bottomwear\positive\80d924ec2ed76e340ab779c735cf94ce.jpg,embeddings_train_data\bottomwear\positive\b11951dfa76a7699de0647bfeb3a55a9.jpg
embeddings_train_data\bottomwear\anchor\96e57bbc03722744c759740eb27d1bc0.jpg,embeddings_train_data\bottomwear\positive\98d31d54d9be133284bdc0b88523ba78.jpg,embeddings_train_data\bottomwear\positive\7766c112d966e24c8e6dedb2f96293e3.jpg
embeddings_train_data\bottomwear\anchor\bd1d695c46c122d89edce8e10d3c6704.jpg,embeddings_train_data\bottomwear\positive\ab773c7653e10d50e7569fba14e4441b.jpg,embeddings_train_data\bottomwear\positive\9368131a172efd58184ab670183b0396.jpg
embeddings_train_data\bottomwear\anchor\ef3e478c1e812ed3187476609be9396c.jpg,embeddings_train_data\bottomwear\positive\497b997909e7f6d64ec31ebe9805ac3d.jpg,embeddings_train_data\bottomwear\positive\177935138cce6d9042ca61a1bac3ece6.jpg
embeddings_train_data\bottomwear\anchor\6d966735896c8b70ffadfa297e239361.jpg,embeddings_train_data\bottomwear\positive\dc3a826a54df0ff617d79078f9a882ea.jpg,embeddings_train_data\bottomwear\positive\d137796553898c1e95121676a629e323.jpg
embeddings_train_data\bottomwear\anchor\0a15d726d291df5024ed4dacc053bc1a.jpg,embeddings_train_data\bottomwear\positive\481ea2ae74852e4169ca70c6acebdbbe.jpg,embeddings_train_data\bottomwear\positive\de513b6a5ca53ae6a19aa9ff1fc33688.jpg
embeddings_train_data\bottomwear\anchor\f7ff38e5cd1439d4aea7a536d09b26cb.jpg,embeddings_train_data\bottomwear\positive\dfca62062918d748c14fc1474dee2d68.jpg,embeddings_train_data\bottomwear\positive\eb24b2cc476526bbd780b15e53a71564.jpg
embeddings_train_data\bottomwear\anchor\031b88473c5374bb57f511d40e64cc13.jpg,embeddings_train_data\bottomwear\positive\b9aed3d74391b4e6cb8140b5b9b5b995.jpg,embeddings_train_data\bottomwear\positive\350a69b150e8be4a2592c50be572c2f5.jpg
embeddings_train_data\bottomwear\anchor\31e2628b5a4c350553a519b4537ff7a7.jpg,embeddings_train_data\bottomwear\positive\1a4a4bfc7d9c5d30c2a5eac22d55a613.jpg,embeddings_train_data\bottomwear\positive\c8fe49e5f130c4bdc1b77fe60d3a7a7a.jpg
embeddings_train_data\bottomwear\anchor\dfd7a44ca222b5e22d1107e1fd9ca215.jpg,embeddings_train_data\bottomwear\positive\30841277d884a5d76f48eca06bf1a0a4.jpg,embeddings_train_data\bottomwear\positive\166ceb23e98ed116d22924282528fd16.jpg
embeddings_train_data\bottomwear\anchor\d5468a0d455bbfe1ad7281cabe44a061.jpg,embeddings_train_data\bottomwear\positive\9ce4497fd5600f96d10bf1a484590f11.jpg,embeddings_train_data\bottomwear\positive\ed76ce77564b81029c15a61dc98114bf.jpg
embeddings_train_data\bottomwear\anchor\2261ba5fd8d84768f53996cb399e41bb.jpg,embeddings_train_data\bottomwear\positive\f093c26561f4e325d8df09f46b6cba82.jpg,embeddings_train_data\bottomwear\positive\4ca15738c64900c0f795c0902507cef2.jpg
embeddings_train_data\bottomwear\anchor\b4e40aa33f8b4af36dbd4ee8f8be8237.jpg,embeddings_train_data\bottomwear\positive\778b0301cf5c1c2d00a6c2de544ce883.jpg,embeddings_train_data\bottomwear\positive\19c21faebdbebf80f386e4f0fb92f98b.jpg
embeddings_train_data\bottomwear\anchor\b331fcb221121ce3e10db8d4aa77b065.jpg,embeddings_train_data\bottomwear\positive\7924d3eed80039e8b6f0d72898c5d612.jpg,embeddings_train_data\bottomwear\positive\9f8a90edef96ed8b3d99fc1379ae3242.jpg
embeddings_train_data\bottomwear\anchor\62476325e9511e74a2dbc59ff34598e7.jpg,embeddings_train_data\bottomwear\positive\a506e41766d26a9973030363116e9c43.jpg,embeddings_train_data\bottomwear\positive\f75d7df67eb872de1254653a60e85860.jpg
embeddings_train_data\bottomwear\anchor\b065d563b5b6ff0e15c4722202c7f2b2.jpg,embeddings_train_data\bottomwear\positive\1dc01daa5ccd298a539763a72cc2e5da.jpg,embeddings_train_data\bottomwear\positive\1459e4631089bdcd11e8e63ea7e99143.jpg
embeddings_train_data\bottomwear\anchor\2c946d6860c7e28092da3075cdc0ba46.jpg,embeddings_train_data\bottomwear\positive\1eb1e802f47d1c1caea11d3235a0cb6c.jpg,embeddings_train_data\bottomwear\positive\8ef94b91e873d26932dd23e6227a29b4.jpg
embeddings_train_data\bottomwear\anchor\71c714274703ddfbf72528c8eb297ac1.jpg,embeddings_train_data\bottomwear\positive\e270819362efb7eaf38799366e8044d2.jpg,embeddings_train_data\bottomwear\positive\2f74f1f8db5abd83366a82fbeb42b464.jpg
embeddings_train_data\bottomwear\anchor\4d104736acce20abcfdae2f656e2c0e1.jpg,embeddings_train_data\bottomwear\positive\74f4ad131bbc4cc9f5c41da0770083a1.jpg,embeddings_train_data\bottomwear\positive\5e45f2952444302983d8ed343da154da.jpg
embeddings_train_data\bottomwear\anchor\aaaefede5c3bf6814a5761f5f2c070a3.jpg,embeddings_train_data\bottomwear\positive\82e7a26ba6059dff10f46e5470af9137.jpg,embeddings_train_data\bottomwear\positive\ad734f6ae8cc4bf79724808920c27fc2.jpg
embeddings_train_data\bottomwear\anchor\a17e3c4cffc20426c97e54d86e64048c.jpg,embeddings_train_data\bottomwear\positive\436b631a3a683d966be01bceae2db1c3.jpg,embeddings_train_data\bottomwear\positive\257d6a773ebde6cd3a52edb9b3327c52.jpg
embeddings_train_data\bottomwear\anchor\756a5821776b8b42f0e37bf66ff0675c.jpg,embeddings_train_data\bottomwear\positive\5ab03920ae9dcd5bed476821c6313779.jpg,embeddings_train_data\bottomwear\positive\18624e1aa5263711b5a977dbe06f2fc0.jpg
