anchor,positive,negative
embeddings_train_data\topwear\anchor\caf3b83c487432b22a2f331d88d1a4f2.jpg,embeddings_train_data\topwear\positive\52a767e3c70b2829add7856d5d55abab.jpg,embeddings_train_data\topwear\positive\dd668fbdb11602c61b97cdf820226cca.jpg
embeddings_train_data\topwear\anchor\09d76a07f17be48c14df57938b16e2b9.jpg,embeddings_train_data\topwear\positive\31001b29cdc0aa2a74c1aa2289618c83.jpg,embeddings_train_data\topwear\positive\203238d3b3fd9d0879cba85b17d2ccf3.jpg
embeddings_train_data\topwear\anchor\4dfa8416bb617bc4e21bc9b6108beb54.jpg,embeddings_train_data\topwear\positive\f1cbc5b11abfc934b9679fea2d72fd36.jpg,embeddings_train_data\topwear\positive\bb33a1a71131412d65dec344801d2d4f.jpg
embeddings_train_data\topwear\anchor\697289c9bbee22106e1f506c807dc5a5.jpg,embeddings_train_data\topwear\positive\c618ba44c9bbc96b2bed3251a4edf51c.jpg,embeddings_train_data\topwear\positive\f1779d6fdb569bb2686dabe79780699a.jpg
embeddings_train_data\topwear\anchor\2db01194e98511b47125f80993b2fa80.jpg,embeddings_train_data\topwear\positive\bc059b2a1ec1773466fd585e6263bfca.jpg,embeddings_train_data\topwear\positive\2d9c999fafe0ccd3125852d5070f7ca1.jpg
embeddings_train_data\topwear\anchor\0c5245644df1c6942de0402ff36bec6a.jpg,embeddings_train_data\topwear\positive\2181d11ff28fa798311a5938854c8116.jpg,embeddings_train_data\topwear\positive\ba528824adf5a2eb2c5f9dbce560a841.jpg
embeddings_train_data\topwear\anchor\f9372e1b2e65298f6e4eabbfaba5273e.jpg,embeddings_train_data\topwear\positive\6d084519d7e2827796c8021580991bd0.jpg,embeddings_train_data\topwear\positive\1ceb389e442836dd19b95f3702fc7231.jpg
embeddings_train_data\topwear\anchor\04df997bc5adb90e39088d1abad8c299.jpg,embeddings_train_data\topwear\positive\dba2b0705844ac391fda6f0c5204822d.jpg,embeddings_train_data\topwear\positive\02e93c76aac6422f05818216f1b1bd9d.jpg
embeddings_train_data\topwear\anchor\1047810b71207de8b37d462477e28c81.jpg,embeddings_train_data\topwear\positive\5a1c3a543974120377d9093796d079fd.jpg,embeddings_train_data\topwear\positive\114b849d797d00c9bcbbe84bb6867487.jpg
embeddings_train_data\topwear\anchor\42ded1188980f834f969c16f166ae561.jpg,embeddings_train_data\topwear\positive\fbec43b2a3021e4071f1baaf0014f843.jpg,embeddings_train_data\topwear\positive\5d4b3ff5ba73d596f42119e8f64061ce.jpg
embeddings_train_data\topwear\anchor\2b95042ef17c9daafd06143ffca2fa29.jpg,embeddings_train_data\topwear\positive\c6c3191383de88af75bc421e95e9f4f8.jpg,embeddings_train_data\topwear\positive\b46ba3b59e0f2f7835eb712163efd86f.jpg
embeddings_train_data\topwear\anchor\85c2721f6a9b9c3249db574a66c357d7.jpg,embeddings_train_data\topwear\positive\8b9db29c8b3521f3e827ad6050425cb7.jpg,embeddings_train_data\topwear\positive\07f00b035c8380ffc87502f82b937e51.jpg
embeddings_train_data\topwear\anchor\32685917f73e264bb2da5b8108c65318.jpg,embeddings_train_data\topwear\positive\f90b15d038c9a38331d3cc7570b84429.jpg,embeddings_train_data\topwear\positive\a0ec805b738a9558a4489bc70625e053.jpg
embeddings_train_data\topwear\anchor\39c405b63776c0248896dbff99c49ad2.jpg,embeddings_train_data\topwear\positive\35c4a339e7ae5740f9e4fe52f1e5219f.jpg,embeddings_train_data\topwear\positive\7e705ae934d838a318bcf64da204a660.jpg
embeddings_train_data\topwear\anchor\f31c121cfb30ff02f446bc31fc8c77c0.jpg,embeddings_train_data\topwear\positive\b6ffa846dc457cb88c73252deae2380d.jpg,embeddings_train_data\topwear\positive\f5d15df5f61a892cada624008f4fdb96.jpg
embeddings_train_data\topwear\anchor\c0c5d981016ad639d76c4f09fde4a95c.jpg,embeddings_train_data\topwear\positive\59867dcb1d8d17a18d437430817f7758.jpg,embeddings_train_data\topwear\positive\8c1c52b8eff1d6ecc2d8d5137fa615d7.jpg
embeddings_train_data\topwear\anchor\e5abb963022913565d78b60d9599d18d.jpg,embeddings_train_data\topwear\positive\7e8c394ead860d1ab393a21982a91755.jpg,embeddings_train_data\topwear\positive\bd29e4f9532ef123a8c867ddd1facb2c.jpg
embeddings_train_data\topwear\anchor\a398713a84eee6c8d23bc8737d7abf96.jpg,embeddings_train_data\topwear\positive\655676f2c8fd7d0e158ce3ff6f44eb65.jpg,embeddings_train_data\topwear\positive\1fe90ff231d72c640b897bf1a059deef.jpg
embeddings_train_data\topwear\anchor\42ded1188980f834f969c16f166ae561.jpg,embeddings_train_data\topwear\positive\5513bc75872b90c6e26b3c9cc8d456ec.jpg,embeddings_train_data\topwear\positive\8c228b8d7cca4f1463321ede99b74e54.jpg
embeddings_train_data\topwear\anchor\9735c885eaf5253263e4d98e9ffd93cd.jpg,embeddings_train_data\topwear\positive\0e0d59b3f7cec5889ff0e021d32fe0ec.jpg,embeddings_train_data\topwear\positive\a8e5c251eb508b9e69f8ab1873e7bab4.jpg
embeddings_train_data\topwear\anchor\742ab15d899fe3ac0923aa5406d9970a.jpg,embeddings_train_data\topwear\positive\6e48aa2036a387c09f5952591526947c.jpg,embeddings_train_data\topwear\positive\3dde562b0451ec46068d5e37aebcc05e.jpg
embeddings_train_data\topwear\anchor\79b490e49671bfac88d9468b6f797087.jpg,embeddings_train_data\topwear\positive\a16cf9b75e8196dca8f286c5baba2ff9.jpg,embeddings_train_data\topwear\positive\398b9c215efdc4e7612bac88124d7f08.jpg
embeddings_train_data\topwear\anchor\6928554409d17edb7430caae6050b727.jpg,embeddings_train_data\topwear\positive\addde2bcd7fab8d06c395c28e0435ccd.jpg,embeddings_train_data\topwear\positive\c40a39b16311aaf2a793fab3d97b9fcd.jpg
embeddings_train_data\topwear\anchor\5fbe814789dce7af382d6a2a7f5aafee.jpg,embeddings_train_data\topwear\positive\1523ae3ea31609d3b5bd74c3c42cd879.jpg,embeddings_train_data\topwear\positive\6335e5eec3f5fd22a7816471e23990a4.jpg
embeddings_train_data\topwear\anchor\3c0e7abdf0e64c6c4019cca0540c27a4.jpg,embeddings_train_data\topwear\positive\65a2c53917e51dcf090d43cf33efa106.jpg,embeddings_train_data\topwear\positive\b740f8ee991e8919bf417cbcfb1ae425.jpg
embeddings_train_data\topwear\anchor\9e31e39f748b4aaef0e923d25bde3591.jpg,embeddings_train_data\topwear\positive\face1ed145081b4ad78bd002aff2e68e.jpg,embeddings_train_data\topwear\positive\9c7aef0b40a07072f288b589e62ff597.jpg
embeddings_train_data\topwear\anchor\ac341c706bcd117597df4e5a8589315d.jpg,embeddings_train_data\topwear\positive\cbc07932a63776d15089bea7666b9a5d.jpg,embeddings_train_data\topwear\positive\9b83733994f3dceb876a880585726ac0.jpg
embeddings_train_data\topwear\anchor\409f618170f135938083aef768d5f644.jpg,embeddings_train_data\topwear\positive\f40d68433ab7f0f8ad70fc59220fc1e3.jpg,embeddings_train_data\topwear\positive\67e0c56109dedfa49f04d3867fefa570.jpg
embeddings_train_data\topwear\anchor\b8de6b99aaa74ab8c23a8f476faa4d2a.jpg,embeddings_train_data\topwear\positive\e0b2834e619ac937bb74abb9c8e35f80.jpg,embeddings_train_data\topwear\positive\445292f0ce341f05898803f4c6e9ecc1.jpg
embeddings_train_data\topwear\anchor\9c7cec022d8aba63e05b37dd586b456e.jpg,embeddings_train_data\topwear\positive\0def78b1e218319a70179a8ab83786c5.jpg,embeddings_train_data\topwear\positive\06a4a36019afc1566cd41324f7d41b00.jpg
embeddings_train_data\topwear\anchor\872c6f3c30a2ac358249c4865dba3226.jpg,embeddings_train_data\topwear\positive\f5ecd5d0b373bd096020a94375a67fb3.jpg,embeddings_train_data\topwear\positive\29749ab017973cb1a1cdd6a73d32bc9a.jpg
embeddings_train_data\topwear\anchor\ea132b69f129656b1828d12735516324.jpg,embeddings_train_data\topwear\positive\b13579a039cc0aa9916fbab409574159.jpg,embeddings_train_data\topwear\positive\a94fa55058f3eac8b780e708a0e39c5a.jpg
embeddings_train_data\topwear\anchor\a7e1eefd1163ef6bbec5dc85bc297d9f.jpg,embeddings_train_data\topwear\positive\94d3805dbbb8d53aa25a61dd1e72b682.jpg,embeddings_train_data\topwear\positive\16d5746e9e10f37066412b31c5c0200d.jpg
embeddings_train_data\topwear\anchor\cbe2288ff79f3cc26e7ed7acdba1d380.jpg,embeddings_train_data\topwear\positive\3f5a313793af06360763f95a9cb8ce3e.jpg,embeddings_train_data\topwear\positive\b95a1958c36d41ae9d2ff5d9cdd963c1.jpg
embeddings_train_data\topwear\anchor\28e6b0058c9429f882c7783e0230ed49.jpg,embeddings_train_data\topwear\positive\ed7d979ab1fb32eb61c8294421f29c03.jpg,embeddings_train_data\topwear\positive\4e07846d5e63f9b8eb5cd5318abffb4f.jpg
embeddings_train_data\topwear\anchor\42ded1188980f834f969c16f166ae561.jpg,embeddings_train_data\topwear\positive\9563621c718904639a77bf93ef102553.jpg,embeddings_train_data\topwear\positive\70558ac42e34af6b134af9d37c36b90f.jpg
embeddings_train_data\topwear\anchor\b8b020a15e25098976f62ae8c69a9f0d.jpg,embeddings_train_data\topwear\positive\fecbfbe2cfbd94dc363521a2b1d8fb84.jpg,embeddings_train_data\topwear\positive\6ce98290c0b56c413dc3cd59cd8080b2.jpg
embeddings_train_data\topwear\anchor\ffbdff62e62baeb77410a25d3e6ed56a.jpg,embeddings_train_data\topwear\positive\d96f3df1a889e8038512b3675ade0d32.jpg,embeddings_train_data\topwear\positive\6b32799a0dba4aeabde5d3cbcd42c8da.jpg
embeddings_train_data\topwear\anchor\a6ecc0b26e9fe51e9a78c7a805ec854b.jpg,embeddings_train_data\topwear\positive\e51e2fa1f916161b8ca436d240170364.jpg,embeddings_train_data\topwear\positive\22712d38ec322e7ac2efa5b134ba5a6e.jpg
embeddings_train_data\topwear\anchor\29f0beb21129701b981fbea44463c24c.jpg,embeddings_train_data\topwear\positive\de4c4b92066ffe3bfb0fcd21880fa8dc.jpg,embeddings_train_data\topwear\positive\1559b704d47d0477494eb90bd175daff.jpg
embeddings_train_data\topwear\anchor\b902e63993907a6da67070e66ccec018.jpg,embeddings_train_data\topwear\positive\27278a1a738cb059ae76d4b098cec055.jpg,embeddings_train_data\topwear\positive\3ef8c34372a8bd1693f812824556e5e9.jpg
embeddings_train_data\topwear\anchor\e118d7cc5d7b1b12605ced4e6c250ec4.jpg,embeddings_train_data\topwear\positive\b45cdbaa24947e97d61fba064a1e384a.jpg,embeddings_train_data\topwear\positive\6ea1b9235c95a6de249c6cc6eeb70df1.jpg
embeddings_train_data\topwear\anchor\60c77fb8002e3e602727260cc24beaf1.jpg,embeddings_train_data\topwear\positive\e7d70ce42ca57182c097ebd64f7ba91f.jpg,embeddings_train_data\topwear\positive\0f4e36c88d313b0684e402542b93a66c.jpg
embeddings_train_data\topwear\anchor\6c106d4ba6f13d3974df39b35930361e.jpg,embeddings_train_data\topwear\positive\83cc77df5d0f35c19b260ddd76176fb4.jpg,embeddings_train_data\topwear\positive\ad1d4d3ed464f8b9eea1983724ad3511.jpg
embeddings_train_data\topwear\anchor\1c6413587fab23835e7d6df828aef93f.jpg,embeddings_train_data\topwear\positive\82e9b90e18fb3e310f1d2b8f51c7d466.jpg,embeddings_train_data\topwear\positive\80cdfe08346fd6d688328b02d630bef7.jpg
embeddings_train_data\topwear\anchor\a708a87524d22a1017ba39a402026604.jpg,embeddings_train_data\topwear\positive\8e1011f0bad4afd2ee244e837bb762bc.jpg,embeddings_train_data\topwear\positive\62fbe3502f115ddbb20bedbb69709876.jpg
embeddings_train_data\topwear\anchor\09aa512e52efd95eee5f40bddf2daad8.jpg,embeddings_train_data\topwear\positive\2e340bb00e54a23237ab3ef7485a6205.jpg,embeddings_train_data\topwear\positive\c528fcb2268debfd52c1921626749248.jpg
embeddings_train_data\topwear\anchor\fce3b18c4ac96e7652661224172abaf4.jpg,embeddings_train_data\topwear\positive\c1a36643ad33e225c3b7b6dd83380cb6.jpg,embeddings_train_data\topwear\positive\9f2b3570a840b609a30e9c9c87bec946.jpg
embeddings_train_data\topwear\anchor\f594a020ffe684f3794cd5e31bc92d48.jpg,embeddings_train_data\topwear\positive\f7356769835a029d636b025a110b4d74.jpg,embeddings_train_data\topwear\positive\45dc33fed44e535fb4be48e538c7a7f1.jpg
embeddings_train_data\topwear\anchor\0c5ff81f1906067848b8d399cd36aa98.jpg,embeddings_train_data\topwear\positive\cb63b19f5d09385bfa57be8244336d2e.jpg,embeddings_train_data\topwear\positive\883d8cafa53acb89e59831dbd9b9b960.jpg
embeddings_train_data\topwear\anchor\05c7b56e63919f04f8f26c56f89de97f.jpg,embeddings_train_data\topwear\positive\202a8ac126f3758bfae5aa96f6cdc8d8.jpg,embeddings_train_data\topwear\positive\eb5ac4068525e9aeab65074a1a4fedb1.jpg
embeddings_train_data\topwear\anchor\b8cea8292205a623b3485ae0affa2657.jpg,embeddings_train_data\topwear\positive\891f291f04bc17ebfef9eecb4938114b.jpg,embeddings_train_data\topwear\positive\828553c3592bdc5b53ca7ca90aba0e79.jpg
embeddings_train_data\topwear\anchor\7d2294527d22fc2c3f413c26e3e608ea.jpg,embeddings_train_data\topwear\positive\1f00876be75ecad30d269877b4e02494.jpg,embeddings_train_data\topwear\positive\7311e1b345dcb9576f4190f2834a166e.jpg
embeddings_train_data\topwear\anchor\bd825971583df9ecc93c913f054d244a.jpg,embeddings_train_data\topwear\positive\bb6ebf05660b4cfe4ffa4e8d79a46acf.jpg,embeddings_train_data\topwear\positive\f93c20f0bbb02abb810c154fc404a113.jpg
embeddings_train_data\topwear\anchor\35ad5b3485babd45bd7b54e194ce49a2.jpg,embeddings_train_data\topwear\positive\799b10f417f65ecea4cabee6d79ca3d4.jpg,embeddings_train_data\topwear\positive\c2cd464121067963c6a313facc527c77.jpg
embeddings_train_data\topwear\anchor\8481b5fed5ff474d83839828a3249709.jpg,embeddings_train_data\topwear\positive\8fd83fd8703c8fcf32ab705bd5f6d9de.jpg,embeddings_train_data\topwear\positive\ba57fe986089a6b7d3d975c12e1daac2.jpg
embeddings_train_data\topwear\anchor\9e6fb5cef6a465a8d84594b02638940d.jpg,embeddings_train_data\topwear\positive\a1af19a5a505214763ea51c6b0e6b4b2.jpg,embeddings_train_data\topwear\positive\222696c34e92fc3bcc6ea2b893d6fe92.jpg
embeddings_train_data\topwear\anchor\4fb2d54983b85ca17d58262db29811f1.jpg,embeddings_train_data\topwear\positive\f989eccfb8fa952f058125c7e34ef696.jpg,embeddings_train_data\topwear\positive\e17ce4d46c11a3d9e470d00f278ea968.jpg
embeddings_train_data\topwear\anchor\2328a51895d4b5ffaad6869406fe06d2.jpg,embeddings_train_data\topwear\positive\234b1914678e8e95ffa168cd0249ff09.jpg,embeddings_train_data\topwear\positive\9546114e451ca7aa331fa9f8d7668728.jpg
embeddings_train_data\topwear\anchor\1b7dc7353de6c0825bba2b2007009a8e.jpg,embeddings_train_data\topwear\positive\22712d38ec322e7ac2efa5b134ba5a6e.jpg,embeddings_train_data\topwear\positive\b05f3633c75176114d503c6d3c2d1ed8.jpg
embeddings_train_data\topwear\anchor\c516c9e4ac3b8042dda7953612aca4b2.jpg,embeddings_train_data\topwear\positive\0b4ff5b047ad5e8ee084e22a70913545.jpg,embeddings_train_data\topwear\positive\eb1946884a8584c9b8ac952ecccd5fb0.jpg
embeddings_train_data\topwear\anchor\e5c1db0156dd47ced227141af66594c9.jpg,embeddings_train_data\topwear\positive\740a08a9bb0f77b50b08e72a9fae1fc3.jpg,embeddings_train_data\topwear\positive\89300106608f802bce615183778fb2e6.jpg
embeddings_train_data\topwear\anchor\2320c43181294fb3105e93eea061f204.jpg,embeddings_train_data\topwear\positive\140f773a2a55ec6f7f346db7443a0098.jpg,embeddings_train_data\topwear\positive\42f2c8e9f7cd6ab3d56a69dbe33a221d.jpg
embeddings_train_data\topwear\anchor\01bf25a0a3e2cbfc5b79b1410c26c005.jpg,embeddings_train_data\topwear\positive\9a72130134ebad1b77346366eecc1471.jpg,embeddings_train_data\topwear\positive\c618ba44c9bbc96b2bed3251a4edf51c.jpg
embeddings_train_data\topwear\anchor\889d05abefb420bca2d90c92efa199c5.jpg,embeddings_train_data\topwear\positive\1ef816386f0717132ab4332a840ba59a.jpg,embeddings_train_data\topwear\positive\fad9c43f58237e0d8a6a23777699c361.jpg
embeddings_train_data\topwear\anchor\b8cca40ac4a5fdda3765aff80a44361e.jpg,embeddings_train_data\topwear\positive\833db59e2abd2a6263807b23eb7da231.jpg,embeddings_train_data\topwear\positive\92e9c10d3d51adf494a18a800c630c2a.jpg
embeddings_train_data\topwear\anchor\945e2fdd99ffb6a9afe0496c09fa3a61.jpg,embeddings_train_data\topwear\positive\e0cbe516999f98e95f576e2059a419ad.jpg,embeddings_train_data\topwear\positive\c05f793de1b273df9c1205353563031f.jpg
embeddings_train_data\topwear\anchor\a2a34bd205cb789fdbbc67222080ecf3.jpg,embeddings_train_data\topwear\positive\0087f2a586a1d1465ce858936d3e04d6.jpg,embeddings_train_data\topwear\positive\447fd51b979805e6797a0407112ebf76.jpg
embeddings_train_data\topwear\anchor\7da847832ea17523a37ee4f523b2756a.jpg,embeddings_train_data\topwear\positive\b864af42f0a0e2be87a0a05a94ba0105.jpg,embeddings_train_data\topwear\positive\109a7c9567a89bfe4693be6ea92f4fc2.jpg
embeddings_train_data\topwear\anchor\6d58748d2ad9dc0b25ed366f1667520b.jpg,embeddings_train_data\topwear\positive\e6ded56a8f006bf7a279a1986cea794f.jpg,embeddings_train_data\topwear\positive\4bddf27365c52d1f02eab230c6c00f58.jpg
embeddings_train_data\topwear\anchor\a24db479170e5717907b0e006fb33130.jpg,embeddings_train_data\topwear\positive\751255ffc8d268a5a91ed81a556c80b1.jpg,embeddings_train_data\topwear\positive\83cc77df5d0f35c19b260ddd76176fb4.jpg
embeddings_train_data\topwear\anchor\95b189ce0ca36d66bbdaeae305b23a03.jpg,embeddings_train_data\topwear\positive\e9733a66daec955b793d94d186a42431.jpg,embeddings_train_data\topwear\positive\b093b6156fc2dcb213d4073d52772164.jpg
embeddings_train_data\topwear\anchor\b847c02675c340641b7831f364637cb9.jpg,embeddings_train_data\topwear\positive\c1f67d197ec6c8fd18b7990d6d7d405c.jpg,embeddings_train_data\topwear\positive\6d96c34eb8356aeeb16b1cb1c94eb9e8.jpg
embeddings_train_data\topwear\anchor\07f121471400467479b429fb5f53e66a.jpg,embeddings_train_data\topwear\positive\92ee451bfd74021fcf06ff6d6496d27a.jpg,embeddings_train_data\topwear\positive\02def83cb6d4c68b2aa955c2ed521f2e.jpg
embeddings_train_data\topwear\anchor\be544876ceb43aa1adb3532d7fbafcb8.jpg,embeddings_train_data\topwear\positive\d0aea9542e262d904a045a5f6badd85d.jpg,embeddings_train_data\topwear\positive\bce14f7af963a6db647116d5fc3baa58.jpg
embeddings_train_data\topwear\anchor\86c9da313af77ee995d481824346651e.jpg,embeddings_train_data\topwear\positive\79fa9ccdc61102859b61ddd7fad8a944.jpg,embeddings_train_data\topwear\positive\5a635d3d81e654b87d6fec6017356d30.jpg
embeddings_train_data\topwear\anchor\bdc0f5befc450f58e4142fc6eb3217c5.jpg,embeddings_train_data\topwear\positive\10f2f841fae2fcd2417d46c17d3b81cc.jpg,embeddings_train_data\topwear\positive\5a66e4a087c397339908eb1385c5d59b.jpg
embeddings_train_data\topwear\anchor\98745b4e8ee7a6a596e5cccda80b0697.jpg,embeddings_train_data\topwear\positive\672a7e1b78033e4d3407c95509def942.jpg,embeddings_train_data\topwear\positive\67a5838d8b97780712d85774067e4e49.jpg
embeddings_train_data\topwear\anchor\2d0d3362bdb241bcafeed2b03b6e649b.jpg,embeddings_train_data\topwear\positive\89dae6b64396c376cb4655d6caa1d90d.jpg,embeddings_train_data\topwear\positive\908447b5c57780f20c593a13f9ae04db.jpg
embeddings_train_data\topwear\anchor\8379b004f5bc30982939d4d029f9473e.jpg,embeddings_train_data\topwear\positive\6dfb0685258b7422d7dd3ab91aba64b4.jpg,embeddings_train_data\topwear\positive\e572e1577e35677501dc45f79fb59083.jpg
embeddings_train_data\topwear\anchor\447947b3120f15c0bfa63fedfed4002b.jpg,embeddings_train_data\topwear\positive\706c31467c8153f9fe5020c499f07785.jpg,embeddings_train_data\topwear\positive\efcd39709e2ab03ac8e4f0413f59a566.jpg
embeddings_train_data\topwear\anchor\64529c157be0b7e79eb7703c922628c1.jpg,embeddings_train_data\topwear\positive\1cff1848df7a1cdc4e76f38b1d40a84d.jpg,embeddings_train_data\topwear\positive\8785051d34a9a65ba4b583c3e097460f.jpg
embeddings_train_data\topwear\anchor\0f973e40000df54ed114bd449a2879e7.jpg,embeddings_train_data\topwear\positive\20fe7ea6653cf550cc179a2910c88047.jpg,embeddings_train_data\topwear\positive\73b0715085e9762f6130ae22f313db74.jpg
embeddings_train_data\topwear\anchor\6d20b6d0ba79a911364eacf3dfd77d6f.jpg,embeddings_train_data\topwear\positive\d82bba111a213e8e6a227eb788dcb365.jpg,embeddings_train_data\topwear\positive\7dcda93e24a8432cb92ccf05c27ce477.jpg
embeddings_train_data\topwear\anchor\4f0df80cb4746e4236bdd554c5805986.jpg,embeddings_train_data\topwear\positive\ac83882272ac1309e380a3bddd6b150f.jpg,embeddings_train_data\topwear\positive\91981e7b38066aad43028e05beb30b2e.jpg
embeddings_train_data\topwear\anchor\f5c83e8b671f89681c9f8369aeb43fbd.jpg,embeddings_train_data\topwear\positive\a94fa55058f3eac8b780e708a0e39c5a.jpg,embeddings_train_data\topwear\positive\b94a1995aa3788f6146804ebabe0f271.jpg
embeddings_train_data\topwear\anchor\73486ba4f8f2f39b703d0a6b09483259.jpg,embeddings_train_data\topwear\positive\0a8d63baa456499a3dd2c4886385cf13.jpg,embeddings_train_data\topwear\positive\9d2bcd13436b45c61b66489498bfce35.jpg
embeddings_train_data\topwear\anchor\a0f6c58c267e410324fe7bf1d33c1f64.jpg,embeddings_train_data\topwear\positive\2620ad01f0142f26c9269b9faeedbf77.jpg,embeddings_train_data\topwear\positive\3b3c0bd00f8faecd1b0fed89e73b89ae.jpg
embeddings_train_data\topwear\anchor\eb3a8c789b9f6d2fc02d1a324df6e6fb.jpg,embeddings_train_data\topwear\positive\cbf39ea5fdbe33ce584a44585d5237eb.jpg,embeddings_train_data\topwear\positive\805c7b2b5606b0f7e581e08cd23f0708.jpg
embeddings_train_data\topwear\anchor\34e19e49ff48cb3860e5ca28c3850910.jpg,embeddings_train_data\topwear\positive\45b89d3bcce45f660b66096efc03b871.jpg,embeddings_train_data\topwear\positive\d4c79423c328037406b3a5a4b297f9bc.jpg
